tourney_id;tourney_name;surface;draw_size;tourney_level;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;6;200126;;WC;Marissa Gould;R;;USA;20.8131416838;124;266;200062;;;Kristina Brandi;R;168;PUR;24.0492813142;37;760;6-2 2-6 6-3;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;7;200068;;;Lilia Osterloh;R;;USA;23.0253251198;45;696;201075;;Q;Liezel Huber;R;180;USA;24.6516084873;301;61;6-3 3-6 6-0;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;8;200036;;;Nicole Pratt;R;;AUS;28.1149897331;71;482;200118;;;Virginia Ruano Pascual;R;169;ESP;27.5674195756;74;459;6-3 6-3;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;9;200700;16;;Silvia Farina Elia;R;;ITA;28.9691991786;29;954;200682;;;Joannette Kruger;R;;RSA;27.6167008898;50;657;7-6(5) 7-5;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;10;200041;10;;Amy Frazier;R;;USA;28.5722108145;24;1145;200754;;;Jill Craybas;R;160;USA;26.7843942505;96;368;6-4 6-1;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;11;200745;;;Andrea Glass;R;;GER;24.7474332649;83;415;200109;;WC;Nathalie Dechy;R;177;FRA;22.1492128679;48;679;4-6 6-3 6-3;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;12;200766;;;Jennifer Hopkins;R;;USA;20.1779603012;62;518;200055;;;Mariana Diaz Oliva;R;;ARG;25.0978781656;66;504;6-1 7-5;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;13;200059;;;Ruxandra Dragomir Ilie;R;;ROU;28.476386037;46;690;200085;;;Ai Sugiyama;R;163;JPN;25.7823408624;47;689;6-3 5-7 6-3;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;14;200123;;;Marlene Weingartner;R;;GER;21.2101300479;63;517;200057;;Q;Erika De Lone;R;;USA;28.5037645448;139;238;6-2 6-2;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;15;200046;12;;Meghann Shaughnessy;R;;USA;22.0095824778;22;1157;200125;;;Corina Morariu;R;;USA;23.2197125257;49;660;6-3 6-2;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;16;200061;14;;Gala Leon Garcia;L;;ESP;27.3127994524;30;942;200067;;;Patty Schnyder;L;168;SUI;22.3381245722;38;735;7-6(5) 6-7(6) 6-2;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;17;200727;;Q;Adriana Serra Zanetti;R;;ITA;25.1143052704;178;153;200075;;Q;Jing Qian Yi;R;;CHN;27.1293634497;123;268;6-4 7-5;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;18;200063;;;Tatiana Panova;R;;RUS;24.6735112936;33;825;200031;;;Meilen Tu;R;;USA;23.2443531828;40;730;4-6 6-4 7-6(0);3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;19;200048;;;Elena Likhovtseva;R;;RUS;25.6043805613;39;734;200666;;Q;Marion Maruska;R;;AUT;28.334017796;167;170;4-6 6-1 7-6(5);3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;20;201300;;WC;Maria Emilia Salerni;R;;ARG;17.9247091034;125;266;200084;;;Asa Svensson;R;;SWE;25.8343600274;73;466;6-3 6-2;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;21;200107;9;;Paola Suarez;R;170;ARG;24.8131416838;28;1065;200069;;;Nadia Petrova;R;178;RUS;18.855578371;64;517;7-6(3) RET;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;22;200098;15;;Henrieta Nagyova;R;;SVK;22.3353867214;31;932;200099;;;Sonya Jeyaseelan;R;;CAN;24.977412731;99;346;7-6(1) 6-2;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;23;200012;;;Jana Nejedly;R;;CAN;26.8528405202;78;432;201086;;Q;Greta Arn;R;;HUN;22.0095824778;122;270;6-3 6-4;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;24;200709;;;Rosana De Los Rios;R;170;PAR;25.582477755;67;500;201085;;;Shinobu Asagoe;R;;JPN;24.7994524298;54;611;2-6 6-2 6-4;3;R64
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;25;200001;1;;Martina Hingis;R;170;SUI;20.5420944559;1;5763;201296;;Q;Bianka Lamade;R;;GER;18.6283367556;117;288;7-6(4) 6-1;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;26;200723;;;Iva Majoli;R;;CRO;23.6769336071;42;726;200083;;;Alexandra Stevenson;R;;USA;20.334017796;116;291;6-1 6-3;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;27;200020;11;;Lisa Raymond;R;165;USA;27.6824093087;25;1138;200047;;;Pavlina Nola;R;;NZL;26.7570157426;80;429;6-4 6-2;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;28;200065;7;;Amelie Mauresmo;R;175;FRA;21.7823408624;9;2053;200126;;WC;Marissa Gould;R;;USA;20.8131416838;124;266;6-2 3-6 6-3;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;29;200049;3;;Conchita Martinez;R;170;ESP;28.9993155373;8;2080;200068;;;Lilia Osterloh;R;;USA;23.0253251198;45;696;1-6 6-3 6-0;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;30;200036;;;Nicole Pratt;R;;AUS;28.1149897331;71;482;200700;16;;Silvia Farina Elia;R;;ITA;28.9691991786;29;954;3-6 6-4 6-1;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;31;200041;10;;Amy Frazier;R;;USA;28.5722108145;24;1145;200745;;;Andrea Glass;R;;GER;24.7474332649;83;415;6-2 6-2;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;32;200096;6;;Mary Pierce;R;178;FRA;26.250513347;14;1786;200766;;;Jennifer Hopkins;R;;USA;20.1779603012;62;518;6-2 6-2;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;33;200059;;;Ruxandra Dragomir Ilie;R;;ROU;28.476386037;46;690;200039;8;;Chanda Rubin;R;168;USA;25.158110883;18;1395;4-6 4-4 RET;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;34;200123;;;Marlene Weingartner;R;;GER;21.2101300479;63;517;200046;12;;Meghann Shaughnessy;R;;USA;22.0095824778;22;1157;6-2 6-2;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;35;200061;14;;Gala Leon Garcia;L;;ESP;27.3127994524;30;942;200727;;Q;Adriana Serra Zanetti;R;;ITA;25.1143052704;178;153;6-1 6-4;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;36;200064;4;;Amanda Coetzer;R;158;RSA;29.4839151266;7;2095;200063;;;Tatiana Panova;R;;RUS;24.6735112936;33;825;6-2 6-2;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;37;200048;;;Elena Likhovtseva;R;;RUS;25.6043805613;39;734;200017;5;;Arantxa Sanchez Vicario;R;;ESP;29.3278576318;10;2051;6-3 6-4;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;38;200107;9;;Paola Suarez;R;170;ARG;24.8131416838;28;1065;201300;;WC;Maria Emilia Salerni;R;;ARG;17.9247091034;125;266;6-0 6-1;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;39;200098;15;;Henrieta Nagyova;R;;SVK;22.3353867214;31;932;200012;;;Jana Nejedly;R;;CAN;26.8528405202;78;432;6-1 6-3;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;40;200077;2;;Jennifer Capriati;R;170;USA;25.0485968515;5;2646;200709;;;Rosana De Los Rios;R;170;PAR;25.582477755;67;500;6-4 6-3;3;R32
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;41;200001;1;;Martina Hingis;R;170;SUI;20.5420944559;1;5763;200723;;;Iva Majoli;R;;CRO;23.6769336071;42;726;4-6 6-2 6-3;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;42;200065;7;;Amelie Mauresmo;R;175;FRA;21.7823408624;9;2053;200020;11;;Lisa Raymond;R;165;USA;27.6824093087;25;1138;7-5 7-5;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;43;200049;3;;Conchita Martinez;R;170;ESP;28.9993155373;8;2080;200036;;;Nicole Pratt;R;;AUS;28.1149897331;71;482;6-2 6-3;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;44;200041;10;;Amy Frazier;R;;USA;28.5722108145;24;1145;200096;6;;Mary Pierce;R;178;FRA;26.250513347;14;1786;7-5 6-7(1) 6-4;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;45;200123;;;Marlene Weingartner;R;;GER;21.2101300479;63;517;200059;;;Ruxandra Dragomir Ilie;R;;ROU;28.476386037;46;690;6-3 6-0;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;46;200064;4;;Amanda Coetzer;R;158;RSA;29.4839151266;7;2095;200061;14;;Gala Leon Garcia;L;;ESP;27.3127994524;30;942;7-6(1) 6-1;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;47;200048;;;Elena Likhovtseva;R;;RUS;25.6043805613;39;734;200107;9;;Paola Suarez;R;170;ARG;24.8131416838;28;1065;6-0 7-5;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;48;200077;2;;Jennifer Capriati;R;170;USA;25.0485968515;5;2646;200098;15;;Henrieta Nagyova;R;;SVK;22.3353867214;31;932;6-4 6-2;3;R16
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;49;200001;1;;Martina Hingis;R;170;SUI;20.5420944559;1;5763;200065;7;;Amelie Mauresmo;R;175;FRA;21.7823408624;9;2053;7-5 6-2;3;QF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;50;200049;3;;Conchita Martinez;R;170;ESP;28.9993155373;8;2080;200041;10;;Amy Frazier;R;;USA;28.5722108145;24;1145;6-3 6-1;3;QF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;51;200123;;;Marlene Weingartner;R;;GER;21.2101300479;63;517;200064;4;;Amanda Coetzer;R;158;RSA;29.4839151266;7;2095;6-4 7-6(3);3;QF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;52;200077;2;;Jennifer Capriati;R;170;USA;25.0485968515;5;2646;200048;;;Elena Likhovtseva;R;;RUS;25.6043805613;39;734;7-5 6-4;3;QF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;53;200001;1;;Martina Hingis;R;170;SUI;20.5420944559;1;5763;200049;3;;Conchita Martinez;R;170;ESP;28.9993155373;8;2080;6-2 6-2;3;SF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;54;200077;2;;Jennifer Capriati;R;170;USA;25.0485968515;5;2646;200123;;;Marlene Weingartner;R;;GER;21.2101300479;63;517;6-0 6-2;3;SF
2001-W-T1-USA-03A-2001;Charleston;Clay;56;T1;20010416;55;200077;2;;Jennifer Capriati;R;170;USA;25.0485968515;5;2646;200001;1;;Martina Hingis;R;170;SUI;20.5420944559;1;5763;6-0 4-6 6-4;3;F
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;1;201292;;;Martina Sucha;R;;SVK;20.6707734428;93;354;201296;3;;Bianka Lamade;R;;GER;18.8966461328;64;509;6-1 7-5;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;2;202270;;WC;Habiba Ifrakh;U;;MAR;23.3894592745;;;200082;;;Kristie Boogert;R;;NED;27.6002737851;135;245;4-6 7-6(4) 5-6 RET;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;3;201302;;;Clarisa Fernandez;L;179;ARG;19.9014373717;127;261;202271;;Q;Vanessa Krauth;R;;ARG;20.1752224504;270;74;6-1 6-2;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;4;200104;;;Emilie Loit;L;;FRA;22.12183436;95;351;200030;7;;Miroslava Vavrinec;R;;SUI;23.3100616016;87;375;7-5 6-2;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;5;201308;;;Maria Elena Camerin;R;164;ITA;19.3401779603;120;287;200025;5;;Ludmila Cervanova;R;;SVK;21.7713894593;79;420;7-6(3) 4-6 6-4;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;6;201344;;;Klara Koukalova;R;166;CZE;19.40862423;137;239;201211;;;Kyra Nagy;R;;HUN;23.5646817248;164;179;1-6 6-2 6-0;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;7;201326;;WC;Bahia Mouhtassine;R;;MAR;21.916495551;205;123;200084;;;Asa Svensson;R;;SWE;26.1026694045;98;334;6-1 7-6(4);3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;8;200090;8;;Anca Barna;L;;GER;24.1916495551;91;363;201439;;Q;Tiffany Dabek;U;;USA;21.3579739904;347;47;7-5 6-3;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;9;200071;;;Lenka Nemeckova;R;;CZE;25.2566735113;126;262;201291;9;;Nuria Llagostera Vives;R;156;ESP;21.1854893908;88;375;7-5 6-2;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;10;200053;;;Lubomira Bacheva;R;;BUL;26.379192334;103;323;202272;;Q;Ana Timotic;R;;SRB;18.5626283368;282;69;2-6 6-2 7-6(2);3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;11;201317;;;Aniko Kapros;R;;HUN;17.697467488;118;293;201305;;;Eleni Daniilidou;R;182;GRE;18.841889117;111;304;4-6 6-3 7-6(4);3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;12;201287;4;;Maria Jose Martinez Sanchez;L;176;ESP;18.945927447;72;454;201200;;;Miriam Schnitzer;R;;GER;24.5201916496;131;255;6-3 3-6 6-3;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;13;200022;6;;Emmanuelle Gagliardi;R;;SUI;25.0376454483;85;385;202273;;Q;Liga Dekmeijere;R;;LAT;18.173853525;;;6-4 6-1;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;14;201300;;;Maria Emilia Salerni;R;;ARG;18.1930184805;102;325;201203;;;Alena Nesticka;R;;CZE;25.7056810404;115;297;5-7 6-1 6-2;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;15;201072;;;Eva Bes Ostariz;R;;ESP;28.5201916496;96;337;200720;;;Dally Randriantefy;R;;MAD;24.4106776181;144;223;6-4 5-7 6-2;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;16;201298;;;Zsofia Gubacsi;R;;HUN;20.295687885;109;307;200777;2;;Marta Marrero;R;;ESP;18.5160848734;59;547;4-6 7-6(6) 6-0;3;R32
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;17;201292;;;Martina Sucha;R;;SVK;20.6707734428;93;354;202270;;WC;Habiba Ifrakh;U;;MAR;23.3894592745;;;6-1 6-2;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;18;200104;;;Emilie Loit;L;;FRA;22.12183436;95;351;201302;;;Clarisa Fernandez;L;179;ARG;19.9014373717;127;261;7-6(2) 6-3;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;19;201308;;;Maria Elena Camerin;R;164;ITA;19.3401779603;120;287;201344;;;Klara Koukalova;R;166;CZE;19.40862423;137;239;6-2 7-6(3);3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;20;200090;8;;Anca Barna;L;;GER;24.1916495551;91;363;201326;;WC;Bahia Mouhtassine;R;;MAR;21.916495551;205;123;6-4 1-6 6-1;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;21;200071;;;Lenka Nemeckova;R;;CZE;25.2566735113;126;262;200053;;;Lubomira Bacheva;R;;BUL;26.379192334;103;323;6-4 6-2;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;22;201317;;;Aniko Kapros;R;;HUN;17.697467488;118;293;201287;4;;Maria Jose Martinez Sanchez;L;176;ESP;18.945927447;72;454;7-6(2) 1-6 6-3;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;23;201300;;;Maria Emilia Salerni;R;;ARG;18.1930184805;102;325;200022;6;;Emmanuelle Gagliardi;R;;SUI;25.0376454483;85;385;2-6 6-0 6-3;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;24;201298;;;Zsofia Gubacsi;R;;HUN;20.295687885;109;307;201072;;;Eva Bes Ostariz;R;;ESP;28.5201916496;96;337;6-1 6-3;3;R16
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;25;200104;;;Emilie Loit;L;;FRA;22.12183436;95;351;201292;;;Martina Sucha;R;;SVK;20.6707734428;93;354;6-3 6-2;3;QF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;26;201308;;;Maria Elena Camerin;R;164;ITA;19.3401779603;120;287;200090;8;;Anca Barna;L;;GER;24.1916495551;91;363;6-4 6-3;3;QF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;27;201317;;;Aniko Kapros;R;;HUN;17.697467488;118;293;200071;;;Lenka Nemeckova;R;;CZE;25.2566735113;126;262;6-4 6-2;3;QF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;28;201298;;;Zsofia Gubacsi;R;;HUN;20.295687885;109;307;201300;;;Maria Emilia Salerni;R;;ARG;18.1930184805;102;325;0-6 6-4 7-6(2);3;QF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;29;201308;;;Maria Elena Camerin;R;164;ITA;19.3401779603;120;287;200104;;;Emilie Loit;L;;FRA;22.12183436;95;351;6-4 7-5;3;SF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;30;201298;;;Zsofia Gubacsi;R;;HUN;20.295687885;109;307;201317;;;Aniko Kapros;R;;HUN;17.697467488;118;293;6-4 6-2;3;SF
2001-W-T5-MAR-01A-2001;Casablanca;Clay;32;T5;20010723;31;201298;;;Zsofia Gubacsi;R;;HUN;20.295687885;109;307;201308;;;Maria Elena Camerin;R;164;ITA;19.3401779603;120;287;1-6 6-3 7-6(5);3;F
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;1;201306;;WC;Marie Gaiane Mikaelian;R;;SUI;17.4072553046;167;176;200700;1;;Silvia Farina Elia;R;;ITA;29.2566735113;16;1509;6-3 2-0 RET;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;2;200709;;;Rosana De Los Rios;R;170;PAR;25.8699520876;76;446;201708;;Q;Natalie Grandin;U;;RSA;20.4188911704;252;85;6-2 4-6 6-4;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;3;201284;;;Tatiana Poutchek;R;;BLR;22.5544147844;75;448;201291;;;Nuria Llagostera Vives;R;156;ESP;21.2046543463;92;375;7-5 6-4;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;4;201290;7;;Daniela Hantuchova;R;181;SVK;18.2696783025;58;571;200061;;;Gala Leon Garcia;L;;ESP;27.6002737851;45;673;6-4 6-2;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;5;200084;;;Asa Svensson;R;;SWE;26.12183436;101;334;200067;3;;Patty Schnyder;L;168;SUI;22.6255989049;34;886;2-6 7-6(3) 7-5;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;6;200040;;;Anna Smashnova;R;;ISR;25.0376454483;122;283;200745;;;Andrea Glass;R;;GER;25.0349075975;72;453;6-1 5-7 6-2;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;7;201296;;;Bianka Lamade;R;;GER;18.9158110883;68;485;200682;;;Joannette Kruger;R;;RSA;27.9041752225;60;548;7-5 6-3;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;8;200055;5;;Mariana Diaz Oliva;R;;ARG;25.3853524983;43;682;200059;;WC;Ruxandra Dragomir Ilie;R;;ROU;28.7638603696;109;311;6-3 6-4;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;9;200066;6;;Cristina Torrens Valero;R;;ESP;26.8802190281;38;827;200025;;;Ludmila Cervanova;R;;SVK;21.7905544148;80;420;6-3 1-6 7-6(5);3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;10;200777;;;Marta Marrero;R;;ESP;18.5352498289;61;547;200720;;Q;Dally Randriantefy;R;;MAD;24.4298425736;146;223;6-3 6-2;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;11;201310;;Q;Martina Muller;R;;GER;18.8008213552;142;228;200007;;;Silvija Talaja;R;;CRO;23.5400410678;104;326;6-4 7-5;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;12;201212;4;;Francesca Schiavone;R;166;ITA;21.1006160164;35;840;200022;;WC;Emmanuelle Gagliardi;R;;SUI;25.0568104038;85;394;5-7 7-5 7-5;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;13;200030;;;Miroslava Vavrinec;R;;SUI;23.3292265572;91;375;201286;8;;Anabel Medina Garrigues;R;169;ESP;18.9979466119;57;587;2-6 7-6(2) 6-4;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;14;200088;;;Adriana Gersi;R;;CZE;25.0924024641;102;333;200015;;;Petra Mandula;R;;HUN;23.5318275154;64;509;2-6 6-4 6-1;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;15;201086;;Q;Greta Arn;R;;HUN;22.2970568104;132;251;200122;;;Tina Pisnik;R;;SLO;20.4407939767;83;405;6-3 6-2;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;16;200027;2;;Magui Serna;L;;ESP;22.4147843943;29;1061;201287;;;Maria Jose Martinez Sanchez;L;176;ESP;18.9650924025;77;439;6-3 3-6 6-4;3;R32
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;17;201306;;WC;Marie Gaiane Mikaelian;R;;SUI;17.4072553046;167;176;200709;;;Rosana De Los Rios;R;170;PAR;25.8699520876;76;446;6-4 6-2;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;18;201290;7;;Daniela Hantuchova;R;181;SVK;18.2696783025;58;571;201284;;;Tatiana Poutchek;R;;BLR;22.5544147844;75;448;6-2 6-4;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;19;200040;;;Anna Smashnova;R;;ISR;25.0376454483;122;283;200084;;;Asa Svensson;R;;SWE;26.12183436;101;334;6-1 6-1;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;20;201296;;;Bianka Lamade;R;;GER;18.9158110883;68;485;200055;5;;Mariana Diaz Oliva;R;;ARG;25.3853524983;43;682;7-5 6-2;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;21;200066;6;;Cristina Torrens Valero;R;;ESP;26.8802190281;38;827;200777;;;Marta Marrero;R;;ESP;18.5352498289;61;547;6-4 5-7 6-3;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;22;201310;;Q;Martina Muller;R;;GER;18.8008213552;142;228;201212;4;;Francesca Schiavone;R;166;ITA;21.1006160164;35;840;6-2 6-1;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;23;200088;;;Adriana Gersi;R;;CZE;25.0924024641;102;333;200030;;;Miroslava Vavrinec;R;;SUI;23.3292265572;91;375;6-3 4-6 6-2;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;24;201086;;Q;Greta Arn;R;;HUN;22.2970568104;132;251;200027;2;;Magui Serna;L;;ESP;22.4147843943;29;1061;6-3 6-0;3;R16
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;25;201306;;WC;Marie Gaiane Mikaelian;R;;SUI;17.4072553046;167;176;201290;7;;Daniela Hantuchova;R;181;SVK;18.2696783025;58;571;7-6(5) 7-6(4);3;QF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;26;200040;;;Anna Smashnova;R;;ISR;25.0376454483;122;283;201296;;;Bianka Lamade;R;;GER;18.9158110883;68;485;6-3 6-1;3;QF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;27;200066;6;;Cristina Torrens Valero;R;;ESP;26.8802190281;38;827;201310;;Q;Martina Muller;R;;GER;18.8008213552;142;228;6-4 7-5;3;QF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;28;200088;;;Adriana Gersi;R;;CZE;25.0924024641;102;333;201086;;Q;Greta Arn;R;;HUN;22.2970568104;132;251;6-2 6-3;3;QF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;29;201306;;WC;Marie Gaiane Mikaelian;R;;SUI;17.4072553046;167;176;200040;;;Anna Smashnova;R;;ISR;25.0376454483;122;283;6-2 6-2;3;SF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;30;200088;;;Adriana Gersi;R;;CZE;25.0924024641;102;333;200066;6;;Cristina Torrens Valero;R;;ESP;26.8802190281;38;827;4-6 7-6(0) 7-5;3;SF
2001-W-T4-SUI-01A-2001;Basle;Clay;32;T4;20010730;31;200088;;;Adriana Gersi;R;;CZE;25.0924024641;102;333;201306;;WC;Marie Gaiane Mikaelian;R;;SUI;17.4072553046;167;176;6-4 6-1;3;F
2001-W-T1-CAN-01A-2001;Canadian Open;Hard;56;T1;20010813;1;201290;;;Daniela Hantuchova;R;181;SVK;18.3080082136;54;624;200727;;Q;Adriana Serra Zanetti;R;;ITA;25.440109514;106;325;6-4 6-4;3;R64
2001-W-T1-CAN-01A-2001;Canadian Open;Hard;56;T1;20010813;2;201295;;Q;Wynne Prakusya;R;;INA;20.2984257358;117;302;201324;;Q;Irina Selyutina;R;;KAZ;21.7659137577;139;239;6-2 6-4;3;R64
